YYMM,Mrk,SMB,HML,RMW,CMA,
19980819,0.042544197,0.87297746,0.025796131,0.056219285,0.002462928,
19980820,0.042641408,0.877298571,0.032216225,0.046435384,0.001408411,
19980821,-0.005340253,0.90911353,0.042075284,0.052763271,0.001388167,
19980824,-0.072919864,0.963380312,0.050325494,0.05878077,0.000433289,
19980825,-0.290064685,1.156668531,0.076117489,0.060188867,-0.002910202,
19980826,-0.307119097,1.179481824,0.072689833,0.057512898,-0.002565459,
19980827,-0.290604659,1.162833406,0.078322226,0.051581583,-0.002132555,
19980828,-0.371023161,1.234826301,0.095260418,0.044129878,-0.003193436,
19980831,-0.244256823,1.096500682,0.098498289,0.05188633,-0.002628479,
19980901,-0.292572682,1.134827862,0.103728252,0.057507813,-0.003491245,
19980902,-0.319668315,1.142717399,0.10803865,0.072020024,-0.003107758,
19980903,-0.141016049,0.986308695,0.08436162,0.071476378,-0.001130643,
19980904,-0.177752067,1.021860588,0.08812412,0.070670221,-0.002902863,
19980908,-0.217143843,1.050547796,0.093927092,0.076672001,-0.004003046,
19980909,-0.171867967,1.008170613,0.090879687,0.076413382,-0.003595716,
19980910,-0.236656557,1.04923998,0.109648085,0.08229245,-0.004523958,
19980911,-0.234240861,1.048101492,0.10699116,0.083369084,-0.004220876,
19980914,-0.227732674,1.038123825,0.109416393,0.08470581,-0.004513355,
19980915,-0.213343041,1.036723112,0.1075023,0.072101121,-0.002983493,
19980916,-0.248018036,1.077193648,0.100700794,0.072817205,-0.002693611,
19980917,-0.130234458,0.98691752,0.087765993,0.057559311,-0.002008366,
19980918,-0.249012943,1.091788397,0.097184825,0.063371992,-0.003332271,
19980921,-0.342819349,1.16096551,0.113293933,0.073535038,-0.004975133,
19980922,-0.418055255,1.233646784,0.125063376,0.066495845,-0.00715075,
19980923,-0.294840784,1.131412065,0.105895194,0.059419616,-0.001886091,
19980924,-0.353602681,1.180262589,0.106399949,0.067792667,-0.000852524,
19980925,-0.382216653,1.208397736,0.113162424,0.062292746,-0.001636254,
19980928,-0.384372482,1.209191482,0.125078438,0.052357033,-0.002254472,
19980929,-0.423169725,1.236068033,0.126152848,0.061628987,-0.000680143,
19980930,-0.393610866,1.209065146,0.117135523,0.06739557,1.46278E-05,
19981001,-0.400327727,1.201981254,0.136400493,0.0622691,-0.00032312,
19981002,-0.410369395,1.212565914,0.139594049,0.059765168,-0.001555737,
19981005,-0.435668006,1.241337734,0.137717961,0.05784559,-0.001233279,
19981006,-0.724856721,1.498224291,0.173137999,0.056442153,-0.002947722,
19981007,-0.656961667,1.451316226,0.175668397,0.032710557,-0.002733514,
19981008,-0.80937924,1.618670893,0.180555308,0.013246995,-0.003093956,
19981009,-0.811088934,1.657984862,0.203673984,-0.0459875,-0.004582411,
19981012,-0.507290646,1.371186667,0.171224985,-0.032914474,-0.002206532,
19981013,-0.327869819,1.197651573,0.148369592,-0.01646773,-0.001683616,
19981014,-0.160603268,1.056375247,0.12452893,-0.019214535,-0.001086374,
19981015,-0.336073753,1.230080156,0.135928315,-0.0271235,-0.002811218,
19981016,-0.425828456,1.302283358,0.155717292,-0.027359388,-0.004812807,
19981019,-0.476488657,1.321239734,0.164974698,-0.003494549,-0.006231226,
19981020,-0.437967884,1.278372377,0.156810996,0.011423197,-0.008638686,
19981021,-0.440740983,1.284467283,0.176706295,-0.009526508,-0.010906086,
19981022,-0.925087383,1.732337877,0.235339623,-0.027405077,-0.015185041,
19981023,-1.391792687,2.145179803,0.310845912,-0.041152134,-0.023080895,
19981026,-1.357318929,2.103427579,0.359618042,-0.081209893,-0.024516799,
19981027,-2.663808846,3.268002194,0.557166803,-0.118156704,-0.043203448,
19981028,-4.390403828,4.73155208,0.864171089,-0.131005014,-0.074314326,
19981029,-2.801417353,3.323861791,0.656669784,-0.122895357,-0.056218865,
19981030,-4.020135681,4.325333655,0.892090698,-0.132120376,-0.065168295,
19981102,-25.138575,22.41964774,5.128315785,-1.098311347,-0.311077169,
19981103,11.58322288,-9.294072301,-1.947678082,0.527283313,0.131244188,
19981104,13.86045436,-11.42295284,-2.434450641,0.895064254,0.10188487,
19981105,-8.523884776,8.510018219,1.565236157,-0.472315597,-0.079054003,
19981106,-1.726491303,2.437477905,0.346751118,-0.050733897,-0.007003823,
19981109,-1.722906321,2.416426579,0.314904359,-0.00187025,-0.006554367,
19981110,-10.23377985,10.16841868,1.438861577,-0.322300214,-0.051200201,
19981111,-2.149496584,2.76757267,0.463285753,-0.078624994,-0.002736844,
19981112,-2.684753108,3.264064407,0.517714582,-0.10027652,0.003250639,
19981113,-1.957025988,2.659992223,0.366811501,-0.070812737,0.001035002,
19981116,-2.01744117,2.782019044,0.350518719,-0.116140366,0.001043773,
19981117,-1.530353147,2.334334358,0.29949194,-0.102820134,-0.000653016,
19981118,-2.82166428,3.484440401,0.459439904,-0.120462789,-0.001753236,
19981119,-4.113417551,4.688486668,0.646867777,-0.220141777,-0.001795118,
19981120,-5.30649129,5.800991029,0.832794619,-0.331128624,0.003834266,
19981123,-5.220791458,5.681304578,0.913071035,-0.381093904,0.007509749,
19981124,-8.019304299,8.332087308,1.396728708,-0.725086104,0.015574386,
19981125,8.816715093,-7.31394555,-1.366440765,0.871574966,-0.007903744,
19981127,3.085045566,-2.024857344,-0.336813812,0.28115346,-0.00452787,
19981130,2.737355393,-1.681412411,-0.292948584,0.237101525,-9.59236E-05,
19981201,2.037771168,-0.987247722,-0.202003652,0.131786929,0.019693278,
19981202,2.153813451,-1.125710229,-0.165129583,0.136221295,0.000805065,
19981203,2.456990738,-1.412517264,-0.195094679,0.147449825,0.003171379,
19981204,2.257389499,-1.198553124,-0.194959148,0.13465604,0.001466733,
19981207,2.297677315,-1.244718305,-0.190399619,0.141693835,-0.004253226,
19981208,2.71749016,-1.672793141,-0.228792778,0.190573376,-0.006477617,
19981209,2.398405893,-1.377771456,-0.166743538,0.163862546,-0.017753446,
19981210,2.183960471,-1.163194926,-0.144447691,0.138660704,-0.014978558,
19981211,2.441423888,-1.428189787,-0.166789367,0.17028919,-0.016733923,
19981214,2.449149411,-1.454874657,-0.178962049,0.20147159,-0.016784295,
19981215,2.403567962,-1.409698402,-0.165430247,0.191876743,-0.020316056,
19981216,2.529940609,-1.542563573,-0.177755857,0.211757235,-0.021378414,
19981217,2.626064819,-1.646547472,-0.169163312,0.209419819,-0.019773854,
19981218,4.200596578,-3.217214576,-0.277702087,0.346094312,-0.051774227,
19981221,4.027064331,-3.017170396,-0.263957008,0.306471468,-0.052408395,
19981222,3.642265805,-2.641668171,-0.231320695,0.279378194,-0.048655133,
19981223,3.929655315,-2.91827926,-0.319320814,0.352048766,-0.044104007,
19981224,3.229418155,-2.169714269,-0.252007415,0.228371663,-0.036068134,
19981228,3.046393316,-1.967260694,-0.27253839,0.223412681,-0.030006913,
19981229,3.089534871,-2.013650563,-0.294884096,0.254916803,-0.035917015,
19981230,2.783153448,-1.738884808,-0.252769997,0.242806336,-0.034304979,
19981231,3.05902687,-2.027613587,-0.235769988,0.236374153,-0.032017448,
19990104,2.520022587,-1.48046235,-0.188490941,0.184753897,-0.035823194,
19990105,2.486836587,-1.415594625,-0.191905854,0.170785418,-0.050121525,
19990106,2.038481726,-0.964283686,-0.155402127,0.122825951,-0.041621864,
19990107,1.763862507,-0.699195596,-0.129565036,0.104283428,-0.039385303,
19990108,1.524130601,-0.460373409,-0.107492495,0.092324231,-0.048588929,
19990111,1.236049855,-0.202683646,-0.07713943,0.083432548,-0.039659327,
19990112,1.191895265,-0.155185669,-0.070053162,0.079994025,-0.04665046,
19990113,1.18410132,-0.189189922,-0.037971235,0.088736238,-0.0456764,
19990114,1.098610222,-0.100451547,-0.039778703,0.080879091,-0.039259063,
19990115,1.117014124,-0.115485335,-0.0386649,0.075284026,-0.038147916,
19990119,1.052932774,-0.081449487,-0.026268422,0.09926298,-0.044477845,
19990120,1.094903224,-0.122576059,-0.026597644,0.103041069,-0.04877059,
19990121,1.226582599,-0.257609136,-0.032951232,0.112335309,-0.048357539,
19990122,1.299157214,-0.323041255,-0.038401517,0.117983817,-0.055698259,
19990125,1.278574598,-0.315689701,-0.040781334,0.132806713,-0.054910276,
19990126,1.370459945,-0.411733297,-0.046028052,0.135542451,-0.048241047,
19990127,1.456068245,-0.49847408,-0.04722932,0.136444013,-0.046808858,
19990128,1.518420056,-0.571170917,-0.049036208,0.146842025,-0.045054956,
19990129,1.528523523,-0.584638877,-0.051373431,0.152464292,-0.044975508,
19990201,1.601262399,-0.66138823,-0.046497217,0.14811647,-0.041493422,
19990202,1.532414579,-0.587832727,-0.048484585,0.144217613,-0.04031488,
19990203,1.592592878,-0.650599419,-0.055422401,0.152794657,-0.039365715,
19990204,1.659527908,-0.739398933,-0.05528961,0.170692036,-0.0355314,
19990205,1.744520496,-0.820170507,-0.057349778,0.173274677,-0.040274888,
19990208,1.651559616,-0.742063939,-0.057869125,0.182902022,-0.034528574,
19990209,1.672215923,-0.765142361,-0.056526635,0.189857311,-0.040404238,
19990210,1.755936204,-0.845220579,-0.06117901,0.195074052,-0.044610667,
19990211,1.735465422,-0.813031809,-0.054144451,0.163582972,-0.031872134,
19990212,1.697584736,-0.792915457,-0.054086726,0.180879156,-0.031461708,
19990216,1.73331115,-0.821902506,-0.060024349,0.184303653,-0.035687947,
19990217,1.656140916,-0.730523921,-0.056183893,0.173931648,-0.043364751,
19990218,1.509152468,-0.56738714,-0.053595099,0.151163775,-0.039334003,
19990219,1.331365865,-0.395246518,-0.046050323,0.138919306,-0.028988331,
19990222,1.170381236,-0.239160927,-0.039138399,0.12635941,-0.01844132,
19990223,1.173322271,-0.254334786,-0.036418797,0.136643525,-0.019212214,
19990224,1.198772032,-0.311400769,-0.035780451,0.162516192,-0.014107004,
19990225,1.302357979,-0.422030739,-0.040551895,0.178909212,-0.018684557,
19990226,1.017787953,-0.161499616,-0.03783409,0.195997466,-0.014451714,
19990301,1.051001837,-0.162126422,-0.039829988,0.170312592,-0.019358019,
19990302,1.052440718,-0.182253814,-0.034639334,0.176887384,-0.012434954,
19990303,1.246641618,-0.399647056,-0.040948995,0.207640642,-0.013686209,
19990304,1.422782405,-0.560840765,-0.039968636,0.199045515,-0.021018519,
19990305,1.34683504,-0.468733978,-0.048503166,0.184378762,-0.013976658,
19990308,1.263500306,-0.381496207,-0.044961851,0.180434299,-0.017476547,
19990309,1.267500951,-0.382244939,-0.046163151,0.17967119,-0.018764051,
19990310,1.094566224,-0.216651486,-0.046352241,0.187215879,-0.018778376,
19990311,0.980211852,-0.129880273,-0.041294836,0.204456599,-0.013493341,
19990312,1.014246744,-0.171525876,-0.036896618,0.205592776,-0.011417027,
19990315,1.177139635,-0.370687688,-0.030602173,0.227247342,-0.003097115,
19990316,1.269848996,-0.427844612,-0.031871192,0.195838247,-0.00597144,
19990317,1.274947146,-0.405016951,-0.030882619,0.17667676,-0.015724336,
19990318,1.253666315,-0.348395977,-0.031977273,0.149022349,-0.022315414,
19990319,1.100181911,-0.203204685,-0.027106959,0.14802228,-0.017892546,
19990322,1.067257556,-0.143243255,-0.029748445,0.129099964,-0.02336582,
19990323,0.948144139,-0.029645016,-0.030489002,0.128281535,-0.016291655,
19990324,0.947339773,-0.051530094,-0.031764509,0.147824748,-0.011869917,
19990325,0.809591319,0.066368247,-0.027128407,0.154750992,-0.003582152,
19990326,0.779334458,0.107196049,-0.024139953,0.144223556,-0.006614111,
19990329,0.710572232,0.17519199,-0.018271947,0.141611856,-0.00910413,
19990330,0.789935209,0.117962342,-0.021988139,0.124371772,-0.010281184,
19990331,0.80258501,0.137999502,-0.021390381,0.094600054,-0.013794185,
19990401,0.824528395,0.113189246,-0.019748516,0.094203307,-0.012172432,
19990405,0.900036691,0.038912672,-0.020919639,0.099714234,-0.017743958,
19990406,1.037816332,-0.106465769,-0.021224033,0.110851671,-0.020978201,
19990407,1.124353545,-0.192443011,-0.02965739,0.111417888,-0.013671032,
19990408,0.989563166,-0.060736096,-0.021357822,0.107996349,-0.015465597,
19990409,0.877636882,0.049451144,-0.019301398,0.102287227,-0.010073856,
19990412,0.848669875,0.077804187,-0.017748961,0.092078081,-0.000803181,
19990413,0.829796425,0.093912419,-0.008683939,0.080862234,0.004112861,
19990414,0.908709908,0.025630376,-0.002397152,0.056525135,0.011531732,
19990415,0.988709203,-0.026477331,-0.00914141,0.047418074,-0.000508536,
19990416,1.018985736,-0.053491759,-0.003539773,0.043875909,-0.005830113,
19990419,1.087910586,-0.119836352,-0.005645958,0.0392011,-0.001629376,
19990420,0.965113379,-0.027832666,-0.005945001,0.052225722,0.016438566,
19990421,0.944795011,-0.032251843,-0.004883221,0.056763097,0.035576957,
19990422,0.870483241,0.003761588,-0.005964712,0.07268145,0.059038434,
19990423,0.981010833,-0.094083784,-0.007139663,0.074432307,0.045780307,
19990426,1.071858485,-0.194798626,-0.006712346,0.06783866,0.061813826,
19990427,1.039790579,-0.139337986,-0.007137382,0.054983599,0.051701189,
19990428,0.943735015,-0.066342748,-0.007453648,0.068004061,0.06205732,
19990429,0.810827602,0.05719192,-0.002954631,0.063145323,0.071789787,
19990430,0.477766196,0.383545543,-0.002962918,0.061376002,0.080275176,
19990503,0.40725647,0.410701079,-0.001982562,0.071150494,0.112874519,
19990504,0.410025855,0.358218524,-0.000377748,0.069147739,0.16298563,
19990505,0.356074224,0.387825926,0.006440608,0.077677076,0.171982166,
19990506,0.372440683,0.321434233,0.011836735,0.089405349,0.204883,
19990507,0.502786998,0.314315956,0.004839554,0.059586879,0.118470614,
19990510,0.531923663,0.325932922,0.004515536,0.040777399,0.09685048,
19990511,0.300512609,0.536025019,0.004496438,0.050431943,0.108533991,
19990512,0.699964037,0.208984527,-0.005044495,0.039809015,0.056286916,
19990513,0.546370867,0.362779294,-0.002200287,0.044046164,0.049003962,
19990514,0.551878224,0.358656484,0.001001917,0.038524343,0.049939032,
19990517,0.681372803,0.263184168,-0.004595264,0.030611687,0.029426605,
19990518,0.652734588,0.29825956,-0.004941746,0.029355282,0.024592316,
19990519,0.63796057,0.326025774,-0.010233011,0.029700491,0.016546175,
19990520,0.496256559,0.466590331,-0.00917572,0.029096861,0.017231969,
19990521,0.543075653,0.419230262,-0.008883098,0.027424158,0.019153025,
19990524,0.512418201,0.452493602,-0.011407194,0.027361656,0.019133735,
19990525,0.530520392,0.434003488,-0.010853124,0.025878339,0.020450906,
19990526,0.67438134,0.300616878,-0.017452163,0.024116659,0.018337286,
19990527,0.620999517,0.359414241,-0.020326219,0.025208124,0.014704336,
19990528,0.589540722,0.393905407,-0.021004073,0.025016381,0.012541562,
19990601,0.49713322,0.492896451,-0.027661769,0.024566546,0.013065552,
19990602,0.527627196,0.468982074,-0.033859482,0.027891918,0.009358294,
19990603,0.532382317,0.465000107,-0.031221735,0.024472111,0.0093672,
19990604,0.395957278,0.597622266,-0.030431047,0.02658916,0.010262343,
19990607,0.43435927,0.562434316,-0.034033678,0.028456335,0.008783757,
19990608,0.348758027,0.641729665,-0.027733838,0.02740865,0.009837496,
19990609,0.329717714,0.657264257,-0.024509195,0.026556324,0.010970901,
19990610,0.318054684,0.665887714,-0.022409739,0.027960575,0.010506765,
19990611,0.279763863,0.707288504,-0.024979613,0.030685354,0.007241892,
19990614,0.253986351,0.739118928,-0.026503247,0.026936227,0.00646174,
19990615,0.164249829,0.830692396,-0.029363873,0.027834898,0.006586749,
19990616,0.081905509,0.905502277,-0.021935298,0.027213145,0.007314368,
19990617,0.114829891,0.884807988,-0.026862598,0.020728034,0.006496685,
19990618,0.10593396,0.897310229,-0.029627812,0.020109989,0.006273634,
19990621,0.194113118,0.823721161,-0.037888959,0.015719272,0.004335407,
19990622,0.085936658,0.944045097,-0.042890637,0.010704606,0.002204275,
19990623,0.260325326,0.771276619,-0.04741155,0.015274394,0.000535212,
19990624,0.086635924,0.940170326,-0.046128766,0.017730474,0.001592042,
19990625,-0.063028708,1.098142729,-0.052391133,0.014841524,0.002435589,
19990628,0.015593969,1.020468354,-0.051279679,0.01201165,0.003205706,
19990629,-0.196560923,1.233851947,-0.049930844,0.010987903,0.001651917,
19990630,-0.205993673,1.231077476,-0.043102356,0.015371793,0.00264676,
19990701,-0.033548139,1.071044894,-0.046778596,0.006628452,0.002653389,
19990702,-0.097017699,1.144034599,-0.052332283,0.001950566,0.003364817,
19990706,-0.1178906,1.167305876,-0.046569782,-0.009108702,0.006263208,
19990707,-0.102750101,1.161815381,-0.051128754,-0.012356,0.004419474,
19990708,0.020788516,1.024197542,-0.051161912,-0.001307537,0.007483391,
19990709,-0.134119044,1.170589101,-0.050219899,0.005109639,0.008640202,
19990712,-0.086169539,1.134403823,-0.05726098,-0.00139487,0.010421565,
19990713,-0.172224612,1.240401307,-0.063624688,-0.003734745,-0.000817262,
19990714,-0.4960598,1.595185736,-0.077178801,-0.015207519,-0.006739616,
19990715,-0.759060977,1.925523955,-0.144527066,-0.005688496,-0.016247416,
19990716,-0.650289205,1.814790487,-0.158203181,0.008893252,-0.015191352,
19990719,-1.950964936,3.253381937,-0.281417537,0.012882291,-0.033881755,
19990720,-0.972760626,2.542399371,-0.574535031,0.026117157,-0.021220871,
19990721,-1.389575775,3.039470282,-0.631398384,0.01307576,-0.031571883,
19990722,-4.476800474,7.245808827,-1.66160293,0.001523381,-0.108928803,
19990723,-12.33132672,16.70856761,-3.121576878,-0.003001572,-0.252662435,
19990726,-8.860111449,12.82349424,-2.680062868,-0.009019264,-0.274300658,
19990727,25.68708703,-30.63308968,5.102498775,0.080144002,0.763359881,
19990728,12.79203201,-14.39840291,2.361894477,0.004519875,0.23995655,
19990729,109.8510099,-144.4347605,33.13507642,-0.004782493,2.453456674,
19990730,-1.306916035,5.133375049,-2.728929542,0.004743823,-0.102273295,
19990802,1.020838072,1.332111451,-1.312190192,0.000579468,-0.041338799,
19990803,-0.055380408,1.989933145,-0.937810695,0.003257958,7.27049E-17,
19990804,0.379009632,1.25624298,-0.662282573,0.004581398,0.022448562,
19990805,0.1726924,1.289522059,-0.481060144,0.00312787,0.015717815,
19990806,0.576200838,0.908318071,-0.516465721,0.004224484,0.027722328,
19990809,0.549090741,0.912561735,-0.491034027,0.009980745,0.019400805,
19990810,0.78403043,0.795762462,-0.621171024,0.024179497,0.017198637,
19990811,0.302411713,1.270954882,-0.615988476,0.030423508,0.012198373,
19990812,0.265013449,1.296324831,-0.608064868,0.042254893,0.004471695,
19990813,0.322131184,1.253142961,-0.656198435,0.073453757,0.007470532,
19990816,0.853163324,0.529956188,-0.437473646,0.047294533,0.0070596,
19990817,0.672259198,0.621252474,-0.336601767,0.037858181,0.005231915,
19990818,0.945865435,0.350873811,-0.338178746,0.036812881,0.004626619,
19990819,0.780764688,0.534456805,-0.35769566,0.038411936,0.004062231,
19990820,0.93635095,0.386380791,-0.373713139,0.04240048,0.008580918,
19990823,1.082707897,0.303650474,-0.4407272,0.044000382,0.010368447,
19990824,1.090328962,0.232425062,-0.366795672,0.033138309,0.010903339,
19990825,1.074708902,0.221501393,-0.334257706,0.027402258,0.010645153,
19990826,0.963127157,0.318988789,-0.321266673,0.028427481,0.010723246,
19990827,0.984556406,0.242472828,-0.262838263,0.029133593,0.006675436,
19990830,0.906567164,0.355585998,-0.29323042,0.031918172,-0.000840914,
19990831,0.929863398,0.369083894,-0.330302482,0.032358138,-0.001002948,
19990901,0.940614157,0.372468125,-0.336989797,0.02689434,-0.002986825,
19990902,0.912219759,0.36374323,-0.305037066,0.028846044,0.000228032,
19990903,0.932615763,0.359806846,-0.316315421,0.022068218,0.001824594,
19990907,0.87055264,0.440004608,-0.331053266,0.022187334,-0.001691317,
19990908,0.875644474,0.408718702,-0.318775384,0.033460993,0.000951215,
19990909,0.802658222,0.439109467,-0.281733321,0.039153896,0.000811736,
19990910,0.923747976,0.323581795,-0.289617831,0.041685289,0.000602771,
19990913,0.902991658,0.302338295,-0.254901027,0.047652021,0.001919053,
19990914,0.792499799,0.384222201,-0.229262755,0.04639917,0.006141585,
19990915,0.747811067,0.449263377,-0.254090199,0.048713079,0.008302676,
19990916,0.719726855,0.50983797,-0.287273324,0.04765263,0.01005587,
19990917,0.687736154,0.527416852,-0.274346819,0.051739077,0.007454737,
19990920,0.720769345,0.515285419,-0.277568463,0.042752809,-0.001239109,
19990921,0.704498947,0.545310008,-0.292002387,0.048853572,-0.006660141,
19990922,0.83234272,0.426559232,-0.288074876,0.043701248,-0.014528324,
19990923,0.848947088,0.406180609,-0.273079161,0.03126431,-0.013312845,
19990924,0.969704323,0.275379621,-0.258859073,0.028389385,-0.014614255,
19990927,0.950437304,0.303746568,-0.267995069,0.029542552,-0.015731355,
19990928,0.941907591,0.352346598,-0.332031722,0.043203051,-0.005425517,
19990929,0.834956794,0.431740868,-0.31526499,0.053192836,-0.004625509,
19990930,0.864072367,0.446713356,-0.427379634,0.117884562,-0.001290652,
19991001,0.722680215,0.559765209,-0.372978751,0.074592644,0.015940683,
19991004,0.706551916,0.640904734,-0.459677154,0.096335087,0.015885417,
19991005,0.47281504,0.89279809,-0.548265742,0.158352281,0.024300331,
19991006,0.400691135,0.940495068,-0.526060579,0.15264253,0.032231846,
19991007,0.353865289,0.991167828,-0.484020345,0.140235229,-0.001248001,
19991008,0.648378025,0.746083042,-0.50953728,0.128263002,-0.013186789,
19991011,0.735928869,0.606167662,-0.454015575,0.123700088,-0.011781044,
19991012,0.665498115,0.676750235,-0.467306889,0.137594087,-0.012535548,
19991013,0.635538643,0.728366583,-0.510348878,0.155505707,-0.009062055,
19991014,0.644247081,0.675074396,-0.466300804,0.158493549,-0.011514223,
19991015,0.638126647,0.654783617,-0.409795496,0.130418827,-0.013533596,
19991018,0.562193433,0.694746348,-0.359089719,0.113484974,-0.011335036,
19991019,0.625042719,0.586163096,-0.312446268,0.114414829,-0.013174376,
19991020,0.546504512,0.655238147,-0.300185676,0.11368222,-0.015239203,
19991021,0.57039997,0.619357731,-0.284397431,0.109388169,-0.014748438,
19991022,0.45403575,0.723987365,-0.276137784,0.112007385,-0.013892716,
19991025,0.512298263,0.677912802,-0.276053775,0.105166636,-0.019323926,
19991026,0.439801056,0.733004555,-0.269570352,0.110820201,-0.01405546,
19991027,0.431421249,0.750468798,-0.274573127,0.110649789,-0.017966709,
19991028,0.404918501,0.787784774,-0.285338872,0.116040838,-0.023405241,
19991029,0.636523054,0.578084338,-0.315291352,0.131595575,-0.030911616,
19991101,0.668010262,0.517203551,-0.268213474,0.128237732,-0.04523807,
19991102,0.609353576,0.540164457,-0.214059456,0.115028167,-0.050486744,
19991103,0.644743446,0.506977762,-0.205947761,0.104988001,-0.050761448,
19991104,0.574324137,0.558295273,-0.191187415,0.107440358,-0.048872352,
19991105,0.591155273,0.541666545,-0.179644213,0.096388074,-0.049565678,
19991108,0.613594608,0.518218854,-0.17145601,0.097091368,-0.05744882,
19991109,0.550351354,0.537506688,-0.146280447,0.108944589,-0.050522183,
19991110,0.504315887,0.580244708,-0.150057122,0.112920544,-0.047424017,
19991111,0.459630068,0.626926757,-0.15414136,0.115646202,-0.048061666,
19991112,0.387994831,0.685992398,-0.150382245,0.121892937,-0.045497921,
19991115,0.406930224,0.67278061,-0.156661154,0.115414332,-0.038464012,
19991116,0.338888421,0.725223517,-0.150705585,0.118417158,-0.031823511,
19991117,0.350617976,0.709432198,-0.145991885,0.115881019,-0.029939308,
19991118,0.300155493,0.746948097,-0.151172277,0.140103308,-0.03603462,
19991119,0.281875173,0.752571513,-0.152455829,0.152792346,-0.034783203,
19991122,0.256928247,0.776039252,-0.150603301,0.153116846,-0.035481043,
19991123,0.247985426,0.791843164,-0.155004362,0.152391712,-0.037215939,
19991124,0.173361625,0.846799897,-0.130440512,0.14913437,-0.03885538,
19991126,0.227513535,0.794130809,-0.131059223,0.145190979,-0.0357761,
19991129,0.284441042,0.73852924,-0.11380686,0.123416603,-0.032580025,
19991130,0.339076895,0.679553594,-0.098777671,0.112394627,-0.032247444,
19991201,0.340208364,0.675166053,-0.099517644,0.111025351,-0.026882123,
19991202,0.37412195,0.667353411,-0.097706083,0.089041132,-0.032810411,
19991203,0.361639677,0.673166497,-0.093090319,0.088244112,-0.029959967,
19991206,0.259954116,0.769868151,-0.090619069,0.089990974,-0.029194172,
19991207,0.295318059,0.755446372,-0.094018089,0.083789243,-0.040535584,
19991208,0.360757242,0.707135087,-0.099539022,0.078450251,-0.046803559,
19991209,0.34836601,0.726687992,-0.101741587,0.07183577,-0.045148186,
19991210,0.322685482,0.750779562,-0.103406872,0.073778881,-0.043837053,
19991213,0.299201745,0.776700778,-0.104340001,0.080372477,-0.051935,
19991214,0.365316219,0.692963598,-0.101626448,0.092062194,-0.048715563,
19991215,0.524544176,0.537748187,-0.096673082,0.084942156,-0.050561437,
19991216,0.512766642,0.543376911,-0.08284492,0.079469978,-0.052768611,
19991217,0.49497194,0.561100493,-0.086674207,0.082818899,-0.052217126,
19991220,0.559808515,0.483531734,-0.074709658,0.091354785,-0.059985375,
19991221,0.577613342,0.467708201,-0.062151133,0.077887833,-0.061058243,
19991222,0.602517154,0.440299719,-0.056621293,0.073322429,-0.059518009,
19991223,0.664348328,0.402556375,-0.065521042,0.062592839,-0.063976501,
19991227,0.644036574,0.415325936,-0.063519676,0.062597725,-0.058440559,
19991228,0.659317889,0.41538361,-0.061530269,0.05641108,-0.069582309,
19991229,0.679852296,0.384013323,-0.057008954,0.055443791,-0.062300455,
19991230,0.715025759,0.340422521,-0.058567591,0.065504789,-0.062385478,
19991231,0.706016017,0.334026697,-0.048413594,0.064903064,-0.056532184,
20000103,0.772408751,0.259413291,-0.092209693,0.104162212,-0.043774561,
20000104,0.756040922,0.268289506,-0.120062956,0.132641499,-0.036908971,
20000105,0.713030198,0.326653543,-0.147674806,0.135970993,-0.027979927,
20000106,0.62251115,0.398237946,-0.133944111,0.130987595,-0.01779258,
20000107,0.630933988,0.399081836,-0.123188574,0.11727265,-0.0240999,
20000110,0.613564435,0.398985215,-0.11888453,0.123889572,-0.017554692,
20000111,0.646961187,0.357579367,-0.119920168,0.120701657,-0.005322042,
20000112,0.690124933,0.280582917,-0.10268163,0.119467889,0.012505891,
20000113,0.7220319,0.254347762,-0.10075451,0.112731004,0.011643844,
20000114,0.600748969,0.361306504,-0.143005412,0.149715217,0.031234722,
20000118,1.157410838,-0.074544016,-0.184744548,0.130664333,-0.028786607,
20000119,0.872217446,0.206070073,-0.139063265,0.101495013,-0.040719267,
20000120,0.741410225,0.303921634,-0.123214169,0.097951835,-0.020069525,
20000121,0.682533073,0.324724205,-0.105010464,0.097608783,0.000144403,
20000124,0.751791125,0.239840833,-0.110905427,0.094191337,0.025082131,
20000125,0.770859941,0.24878903,-0.119099828,0.096761501,0.002689355,
20000126,0.727827123,0.264161283,-0.09171379,0.08505803,0.014667353,
20000127,0.745587751,0.251022277,-0.089379322,0.088977084,0.00379221,
20000128,0.618413222,0.367793234,-0.077945331,0.093132234,-0.001393358,
20000131,0.492161737,0.492947486,-0.072132629,0.089674124,-0.002650718,
20000201,0.371309618,0.587114761,-0.06132831,0.088784473,0.014119458,
20000202,0.32729546,0.62598868,-0.071234348,0.092424573,0.025525635,
20000203,0.328014677,0.619720167,-0.070016582,0.091319362,0.030962375,
20000204,0.363930001,0.58894312,-0.066439299,0.080810044,0.032756133,
20000207,0.309760711,0.604793969,-0.056068354,0.090768443,0.050745231,
20000208,0.220016161,0.676335296,-0.051735016,0.089738577,0.065644983,
20000209,-0.008583,0.843960468,-0.0449664,0.098371788,0.111217144,
20000210,0.227317374,0.655801839,-0.043702079,0.090884279,0.069698587,
20000211,0.256868285,0.613271499,-0.026318913,0.084735464,0.071443665,
20000214,0.375700513,0.510914764,-0.026550683,0.082965984,0.056969422,
20000215,0.366554172,0.53589971,-0.033904005,0.085716187,0.045733936,
