Date,Open,High,Low,Close,Adj Close,Volume,,End,Daily Return,Cummulative Return,% Change
8/3/1992,424.190002,425.089996,422.839996,425.089996,425.089996,164460000,,,1.002074456,1.898401214,0.898401214
8/4/1992,425.089996,425.140015,423.100006,424.359985,424.359985,166760000,,,0.998282691,1.895141072,0.895141072
8/5/1992,424.350006,424.350006,421.920013,422.190002,422.190002,172450000,,,0.994886457,1.885450187,0.885450187
8/6/1992,422.190002,422.359985,420.26001,420.589996,420.589996,181440000,,,0.996210223,1.878304751,0.878304751
8/7/1992,420.589996,423.450012,418.51001,418.880005,418.880005,190640000,,,0.995934304,1.870668135,0.870668135
8/10/1992,418.869995,419.420013,417.040009,419.420013,419.420013,142480000,,,1.001289171,1.873079746,0.873079746
8/11/1992,419.450012,419.720001,416.529999,418.899994,418.899994,173940000,,,0.998760147,1.870757403,0.870757403
8/12/1992,418.890015,419.75,416.429993,417.779999,417.779999,176560000,,,0.997326343,1.865755639,0.865755639
8/13/1992,417.779999,419.880005,416.399994,417.730011,417.730011,185750000,,,0.999880349,1.865532399,0.865532399
8/14/1992,417.73999,420.399994,417.73999,419.910004,419.910004,166820000,,,1.005218665,1.875267987,0.875267987
8/17/1992,419.890015,421.890015,419.440002,420.73999,420.73999,152830000,,,1.001976581,1.878974606,0.878974606
8/18/1992,420.73999,421.399994,419.779999,421.339996,421.339996,171750000,,,1.001426073,1.881654161,0.881654161
8/19/1992,421.339996,421.619995,418.190002,418.190002,418.190002,187070000,,,0.992523867,1.867586664,0.867586664
8/20/1992,418.190002,418.850006,416.929993,418.26001,418.26001,183420000,,,1.000167407,1.867899311,0.867899311
8/21/1992,418.269989,420.350006,413.579987,414.850006,414.850006,204800000,,,0.991847167,1.85267064,0.85267064
8/24/1992,414.799988,414.799988,410.070007,410.720001,410.720001,165690000,,,0.990044583,1.83422653,0.83422653
8/25/1992,410.730011,411.640015,408.299988,411.609985,411.609985,202760000,,,1.002166887,1.838201093,0.838201093
8/26/1992,411.649994,413.609985,410.529999,413.51001,413.51001,171860000,,,1.004616081,1.846686378,0.846686378
8/27/1992,413.51001,415.829987,413.51001,413.529999,413.529999,178600000,,,1.00004834,1.846775646,0.846775646
8/28/1992,413.540009,414.950012,413.380005,414.839996,414.839996,152260000,,,1.00316784,1.852625937,0.852625937
8/31/1992,414.869995,415.290009,413.76001,414.029999,414.029999,161480000,,,0.998047447,1.849008587,0.849008587
9/1/1992,414.029999,416.070007,413.350006,416.070007,416.070007,172680000,,,1.004927199,1.858119019,0.858119019
9/2/1992,416.070007,418.279999,415.309998,417.980011,417.980011,187480000,,,1.004590583,1.866648869,0.866648869
9/3/1992,417.980011,420.309998,417.48999,417.980011,417.980011,212500000,,,1,1.866648869,0.866648869
9/4/1992,417.980011,418.619995,416.76001,417.079987,417.079987,124380000,,,0.99784673,1.862629469,0.862629469
9/8/1992,417.079987,417.179993,414.299988,414.440002,414.440002,161440000,,,0.993670315,1.850839611,0.850839611
9/9/1992,414.440002,416.440002,414.440002,416.359985,416.359985,178800000,,,1.004632716,1.859414026,0.859414026
9/10/1992,416.339996,420.519989,416.339996,419.950012,419.950012,221990000,,,1.008622411,1.875446658,0.875446658
9/11/1992,419.950012,420.579987,419.130005,419.579987,419.579987,180560000,,,0.999118883,1.873794171,0.873794171
9/14/1992,419.649994,425.269989,419.649994,425.269989,425.269989,250940000,,,1.013561185,1.899205041,0.899205041
9/15/1992,425.220001,425.220001,419.540009,419.769989,419.769989,211860000,,,0.987067039,1.874642697,0.874642697
9/16/1992,419.709991,422.440002,417.769989,419.920013,419.920013,231450000,,,1.000357396,1.875312686,0.875312686
9/17/1992,419.920013,421.429993,419.619995,419.929993,419.929993,188270000,,,1.000023766,1.875357256,0.875357256
9/18/1992,419.920013,422.929993,419.920013,422.929993,422.929993,237440000,,,1.007144048,1.888754898,0.888754898
9/21/1992,422.899994,422.899994,421.179993,422.140015,422.140015,153940000,,,0.998132131,1.885226951,0.885226951
9/22/1992,422.140015,422.140015,417.130005,417.140015,417.140015,188810000,,,0.988155589,1.862897547,0.862897547
9/23/1992,417.140015,417.880005,416,417.440002,417.440002,205700000,,,1.000719152,1.864237253,0.864237253
9/24/1992,417.459991,419.01001,417.459991,418.470001,418.470001,187960000,,,1.002467418,1.868837106,0.868837106
9/25/1992,418.470001,418.630005,412.709991,414.350006,414.350006,213670000,,,0.990154623,1.8504377,0.8504377
9/28/1992,414.350006,416.619995,413,416.619995,416.619995,158760000,,,1.005478434,1.8605752,0.8605752
9/29/1992,416.619995,417.380005,415.339996,416.799988,416.799988,170750000,,,1.000432032,1.861379027,0.861379027
9/30/1992,416.790009,418.579987,416.670013,417.799988,417.799988,184470000,,,1.002399232,1.865844908,0.865844908
10/1/1992,417.799988,418.670013,415.459991,416.290009,416.290009,204780000,,,0.996385881,1.859101522,0.859101522
10/2/1992,416.290009,416.350006,410.450012,410.470001,410.470001,188030000,,,0.986019343,1.83311006,0.83311006
10/5/1992,410.470001,410.470001,396.799988,407.570007,407.570007,286550000,,,0.992934943,1.820159033,0.820159033
10/6/1992,407.570007,408.559998,404.839996,407.179993,407.179993,203500000,,,0.999043075,1.818417277,0.818417277
10/7/1992,407.170013,408.600006,403.910004,404.25,404.25,184380000,,,0.992804182,1.805332278,0.805332278
10/8/1992,404.290009,408.040009,404.290009,407.75,407.75,205000000,,,1.008658009,1.82096286,0.82096286
10/9/1992,407.75,407.75,402.420013,402.660004,402.660004,178940000,,,0.987516871,1.798231545,0.798231545
10/12/1992,402.660004,407.440002,402.660004,407.440002,407.440002,126670000,,,1.011871052,1.819578446,0.819578446
10/13/1992,407.440002,410.640015,406.829987,409.299988,409.299988,186650000,,,1.004565055,1.827884922,0.827884922
10/14/1992,409.299988,411.519989,407.859985,409.369995,409.369995,175900000,,,1.000171041,1.828197565,0.828197565
10/15/1992,409.339996,411.029999,407.920013,409.600006,409.600006,213590000,,,1.000561866,1.829224766,0.829224766
10/16/1992,409.600006,411.730011,407.429993,411.730011,411.730011,235920000,,,1.005200207,1.838737114,0.838737114
10/19/1992,411.730011,414.980011,410.660004,414.980011,414.980011,222150000,,,1.007893522,1.853251227,0.853251227
10/20/1992,414.980011,417.980011,414.48999,415.480011,415.480011,258210000,,,1.001204877,1.855484167,0.855484167
10/21/1992,415.529999,416.149994,414.540009,415.670013,415.670013,219100000,,,1.000457307,1.856332693,0.856332693
10/22/1992,415.670013,416.809998,413.100006,414.899994,414.899994,216400000,,,0.998147523,1.85289388,0.85289388
10/23/1992,414.899994,416.230011,413.679993,414.100006,414.100006,199060000,,,0.998071853,1.849321229,0.849321229
10/26/1992,414.089996,418.170013,413.709991,418.160004,418.160004,188060000,,,1.00980439,1.867452696,0.867452696
10/27/1992,418.179993,419.200012,416.970001,418.48999,418.48999,201730000,,,1.000789138,1.868926374,0.868926374
10/28/1992,418.48999,420.130005,417.559998,420.130005,420.130005,203910000,,,1.003918887,1.876250486,0.876250486
10/29/1992,420.149994,421.160004,419.829987,420.859985,420.859985,206550000,,,1.00173751,1.879510489,0.879510489
10/30/1992,420.859985,421.130005,418.540009,418.679993,418.679993,201930000,,,0.994820149,1.869774905,0.869774905
11/2/1992,418.660004,422.75,418.119995,422.75,422.75,203280000,,,1.009721045,1.887951071,0.887951071
11/3/1992,422.75,422.809998,418.589996,419.920013,419.920013,208140000,,,0.993305767,1.875312686,0.875312686
11/4/1992,419.910004,421.070007,416.609985,417.109985,417.109985,194400000,,,0.993308183,1.862763437,0.862763437
11/5/1992,417.079987,418.399994,415.579987,418.339996,418.339996,219730000,,,1.002948889,1.868256519,0.868256519
11/6/1992,418.350006,418.350006,417.01001,417.579987,417.579987,205310000,,,0.998183274,1.864862409,0.864862409
11/9/1992,417.579987,420.130005,416.790009,418.589996,418.589996,197560000,,,1.00241872,1.869372989,0.869372989
11/10/1992,418.589996,419.709991,417.980011,418.619995,418.619995,223180000,,,1.000071667,1.869506961,0.869506961
11/11/1992,418.619995,422.329987,418.399994,422.200012,422.200012,243750000,,,1.008551949,1.88549489,0.88549489
11/12/1992,422.200012,423.100006,421.700012,422.869995,422.869995,226010000,,,1.001586885,1.888486954,0.888486954
11/13/1992,422.890015,422.910004,421.040009,422.429993,422.429993,192950000,,,0.998959486,1.886521958,0.886521958
11/16/1992,422.440002,422.440002,420.350006,420.679993,420.679993,173600000,,,0.995857302,1.878706666,0.878706666
11/17/1992,420.630005,420.970001,418.309998,419.269989,419.269989,187660000,,,0.996648274,1.872409757,0.872409757
11/18/1992,419.269989,423.48999,419.23999,422.850006,422.850006,219080000,,,1.008538691,1.888397686,0.888397686
11/19/1992,422.859985,423.609985,422.5,423.609985,423.609985,218720000,,,1.001797278,1.891791661,0.891791661
11/20/1992,423.609985,426.980011,423.609985,426.649994,426.649994,257460000,,,1.007176434,1.905367979,0.905367979
11/23/1992,426.649994,426.649994,424.950012,425.119995,425.119995,192530000,,,0.996413925,1.898535186,0.898535186
11/24/1992,425.140015,429.309998,424.829987,427.589996,427.589996,241540000,,,1.005810127,1.909565916,0.909565916
11/25/1992,427.589996,429.410004,427.579987,429.190002,429.190002,207700000,,,1.003741916,1.916711352,0.916711352
11/27/1992,429.190002,431.929993,429.170013,430.160004,430.160004,106020000,,,1.002260076,1.921043265,0.921043265
11/30/1992,430.190002,431.529999,429.359985,431.350006,431.350006,230150000,,,1.002766417,1.926357672,0.926357672
12/1/1992,431.350006,431.470001,429.200012,430.779999,430.779999,259050000,,,0.998678551,1.923812088,0.923812088
12/2/1992,430.779999,430.869995,428.609985,429.890015,429.890015,247010000,,,0.997934017,1.919837526,0.919837526
12/3/1992,429.980011,430.98999,428.799988,429.910004,429.910004,238050000,,,1.000046498,1.919926795,0.919926795
12/4/1992,429.929993,432.890015,429.73999,432.059998,432.059998,234960000,,,1.005001033,1.929528411,0.929528411
12/7/1992,432.059998,435.309998,432.059998,435.309998,435.309998,217700000,,,1.007522103,1.944042524,0.944042524
12/8/1992,435.309998,436.98999,434.679993,436.98999,436.98999,234330000,,,1.0038593,1.951545167,0.951545167
12/9/1992,436.98999,436.98999,433.980011,435.649994,435.649994,230060000,,,0.996933577,1.945560905,0.945560905
12/10/1992,435.660004,435.660004,432.649994,434.640015,434.640015,240640000,,,0.997681673,1.941050459,0.941050459
12/11/1992,434.640015,434.640015,433.339996,433.730011,433.730011,164510000,,,0.997906304,1.93698649,0.93698649
12/14/1992,433.730011,435.26001,432.829987,432.839996,432.839996,187040000,,,0.997947998,1.933011789,0.933011789
12/15/1992,432.820007,433.660004,431.920013,432.570007,432.570007,227770000,,,0.999376238,1.931806051,0.931806051
12/16/1992,432.579987,434.220001,430.880005,431.519989,431.519989,242130000,,,0.997572606,1.927116796,0.927116796
12/17/1992,431.519989,435.440002,431.459991,435.429993,435.429993,251640000,,,1.009061003,1.944578407,0.944578407
12/18/1992,435.459991,441.290009,435.459991,441.279999,441.279999,389300000,,,1.013435009,1.970703836,0.970703836
12/21/1992,441.26001,441.26001,439.649994,440.700012,440.700012,224680000,,,0.998685671,1.968113683,0.968113683
12/22/1992,440.700012,441.640015,438.25,440.309998,440.309998,250430000,,,0.999115013,1.966371927,0.966371927
12/23/1992,440.290009,441.109985,439.029999,439.029999,439.029999,234140000,,,0.997092959,1.960655604,0.960655604
12/24/1992,439.029999,439.809998,439.029999,439.769989,439.769989,95240000,,,1.001685511,1.963960311,0.963960311
12/28/1992,439.769989,439.769989,437.26001,439.149994,439.149994,143970000,,,0.998590183,1.961191488,0.961191488
12/29/1992,439.149994,442.649994,437.600006,437.980011,437.980011,213660000,,,0.997335801,1.955966483,0.955966483
12/30/1992,437.980011,439.369995,437.119995,438.820007,438.820007,183930000,,,1.001917887,1.959717805,0.959717805
12/31/1992,438.820007,439.589996,435.709991,435.709991,435.709991,165910000,,,0.992912775,1.945828845,0.945828845
1/4/1993,435.700012,437.320007,434.480011,435.380005,435.380005,201210000,,,0.999242648,1.944355167,0.944355167
1/5/1993,435.380005,435.399994,433.549988,434.339996,434.339996,240350000,,,0.997611261,1.93971061,0.93971061
1/6/1993,434.339996,435.170013,432.519989,434.519989,434.519989,295240000,,,1.000414406,1.940514438,0.940514438
1/7/1993,434.519989,435.459991,429.76001,430.730011,430.730011,304850000,,,0.991277782,1.923588848,0.923588848
1/8/1993,430.730011,430.730011,426.880005,429.049988,429.049988,263470000,,,0.996099591,1.916086066,0.916086066
1/11/1993,429.040009,431.040009,429.01001,430.950012,430.950012,217150000,,,1.004428444,1.924571346,0.924571346
1/12/1993,430.950012,431.390015,428.190002,431.040009,431.040009,239410000,,,1.000208834,1.924973262,0.924973262
1/13/1993,431.029999,433.440002,429.98999,433.029999,433.029999,245360000,,,1.004616718,1.93386032,0.93386032
1/14/1993,433.079987,435.959991,433.079987,435.940002,435.940002,281040000,,,1.006720096,1.946856046,0.946856046
1/15/1993,435.869995,439.48999,435.839996,437.149994,437.149994,309720000,,,1.002775593,1.952259726,0.952259726
1/18/1993,437.130005,437.130005,435.920013,436.839996,436.839996,196030000,,,0.999290866,1.950875312,0.950875312
1/19/1993,436.839996,437.700012,434.589996,435.130005,435.130005,283240000,,,0.996085544,1.943238696,0.943238696
1/20/1993,435.140015,436.230011,433.369995,433.369995,433.369995,268790000,,,0.995955209,1.935378702,0.935378702
1/21/1993,433.369995,435.75,432.480011,435.48999,435.48999,257620000,,,1.004891882,1.944846346,0.944846346
1/22/1993,435.48999,437.809998,435.48999,436.109985,436.109985,293320000,,,1.001423672,1.94761517,0.94761517
1/25/1993,436.109985,440.529999,436.109985,440.01001,440.01001,288740000,,,1.008942756,1.965032217,0.965032217
1/26/1993,440.049988,442.660004,439.540009,439.950012,439.950012,314110000,,,0.999863644,1.964764273,0.964764273
1/27/1993,439.950012,440.040009,436.820007,438.109985,438.109985,277020000,,,0.995817645,1.956546932,0.956546932
1/28/1993,438.130005,439.140015,437.299988,438.660004,438.660004,256980000,,,1.001255436,1.959003251,0.959003251
1/29/1993,438.670013,438.929993,436.910004,438.779999,438.779999,247200000,,,1.000273549,1.959539134,0.959539134
2/1/1993,438.779999,442.519989,438.779999,442.519989,442.519989,238570000,,,1.008523611,1.976241483,0.976241483
2/2/1993,442.519989,442.869995,440.76001,442.549988,442.549988,271560000,,,1.000067791,1.976375455,0.976375455
2/3/1993,442.559998,447.350006,442.559998,447.200012,447.200012,345410000,,,1.010507342,1.997141908,0.997141908
2/4/1993,447.200012,449.859985,447.200012,449.559998,449.559998,351140000,,,1.005277249,2.007681324,1.007681324
2/5/1993,449.559998,449.559998,446.950012,448.929993,448.929993,324710000,,,0.998598619,2.004867797,1.004867797
2/8/1993,448.940002,450.040009,447.700012,447.850006,447.850006,243400000,,,0.997594309,2.000044703,1.000044703
2/9/1993,448.040009,448.040009,444.519989,445.329987,445.329987,240410000,,,0.994373074,1.988790599,0.988790599
2/10/1993,445.329987,446.369995,444.23999,446.230011,446.230011,251910000,,,1.002021027,1.992809999,0.992809999
2/11/1993,446.209991,449.359985,446.209991,447.660004,447.660004,257190000,,,1.00320461,1.999196177,0.999196177
2/12/1993,447.660004,447.700012,444.579987,444.579987,444.579987,216810000,,,0.99311974,1.985441189,0.985441189
2/16/1993,444.529999,444.529999,433.470001,433.910004,433.910004,332850000,,,0.975999858,1.937790317,0.937790317
2/17/1993,433.929993,433.970001,430.920013,433.299988,433.299988,302210000,,,0.998594142,1.935066059,0.935066059
2/18/1993,433.299988,437.790009,428.25,431.899994,431.899994,311180000,,,0.996768996,1.928813853,0.928813853
2/19/1993,431.929993,434.26001,431.679993,434.220001,434.220001,310700000,,,1.00537163,1.939174727,0.939174727
2/22/1993,434.209991,436.48999,433.529999,435.23999,435.23999,311570000,,,1.002349014,1.943729876,0.943729876
2/23/1993,435.339996,436.839996,432.410004,434.799988,434.799988,329060000,,,0.998989059,1.94176488,0.94176488
2/24/1993,434.76001,440.869995,434.679993,440.869995,440.869995,316750000,,,1.013960458,1.968872807,0.968872807
2/25/1993,440.700012,442.339996,439.670013,442.339996,442.339996,252860000,,,1.003334319,1.975437656,0.975437656
2/26/1993,442.339996,443.769989,440.980011,443.380005,443.380005,234160000,,,1.002351153,1.980082212,0.980082212
3/1/1993,443.380005,444.179993,441.339996,442.01001,442.01001,232460000,,,0.996910111,1.973963978,0.973963978
3/2/1993,442,447.910004,441.070007,447.899994,447.899994,269750000,,,1.013325454,2.000267944,1.000267944
3/3/1993,447.899994,450,447.730011,449.26001,449.26001,277380000,,,1.003036428,2.006341613,1.006341613
3/4/1993,449.26001,449.519989,446.720001,447.339996,447.339996,234220000,,,0.995726274,1.99776706,0.99776706
3/5/1993,447.339996,449.589996,445.559998,446.109985,446.109985,253480000,,,0.997250389,1.992273977,0.992273977
3/8/1993,446.119995,454.709991,446.119995,454.709991,454.709991,275290000,,,1.019277771,2.030680578,1.030680578
3/9/1993,454.670013,455.519989,453.679993,454.399994,454.399994,290670000,,,0.999318253,2.029296169,1.029296169
3/10/1993,454.399994,456.339996,452.700012,456.329987,456.329987,255610000,,,1.004247344,2.037915287,1.037915287
3/11/1993,456.350006,456.76001,453.480011,453.720001,453.720001,257060000,,,0.994280485,2.026259401,1.026259401
3/12/1993,453.700012,453.700012,447.040009,449.829987,449.829987,255420000,,,0.9914264,2.008887062,1.008887062
3/15/1993,449.829987,451.429993,449.399994,451.429993,451.429993,195930000,,,1.003556913,2.016032498,1.016032498
3/16/1993,451.429993,452.359985,451.01001,451.369995,451.369995,218820000,,,0.999867093,2.015764554,1.015764554
3/17/1993,451.359985,451.359985,447.98999,448.309998,448.309998,241270000,,,0.993220646,2.002098973,1.002098973
3/18/1993,448.359985,452.390015,448.359985,451.890015,451.890015,241180000,,,1.007985584,2.018086902,1.018086902
3/19/1993,451.899994,453.320007,449.910004,450.179993,450.179993,339660000,,,0.996215845,2.010450147,1.010450147
3/22/1993,450.170013,450.170013,446.079987,448.880005,448.880005,233190000,,,0.997112293,2.004644556,1.004644556
3/23/1993,448.880005,449.799988,448.299988,448.76001,448.76001,232730000,,,0.999732679,2.004108673,1.004108673
3/24/1993,448.709991,450.899994,446.100006,448.070007,448.070007,274300000,,,0.998462423,2.001027202,1.001027202
3/25/1993,448.089996,451.75,447.929993,450.880005,450.880005,251530000,,,1.006271337,2.013576318,1.013576318
3/26/1993,450.910004,452.089996,447.690002,447.779999,447.779999,226650000,,,0.993124543,1.999732061,0.999732061
3/29/1993,447.76001,452.809998,447.75,450.769989,450.769989,199970000,,,1.006677364,2.013084999,1.013084999
3/30/1993,450.790009,452.059998,449.630005,451.970001,451.970001,231190000,,,1.002662138,2.01844411,1.01844411
3/31/1993,451.970001,454.880005,451.670013,451.670013,451.670013,279190000,,,0.999336266,2.017104399,1.017104399
4/1/1993,451.670013,452.630005,449.600006,450.299988,450.299988,234530000,,,0.996966757,2.010986031,1.010986031
4/2/1993,450.279999,450.279999,440.709991,441.390015,441.390015,323330000,,,0.980213251,1.971195154,0.971195154
4/5/1993,441.420013,442.429993,440.529999,442.290009,442.290009,296080000,,,1.002038999,1.97521442,0.97521442
4/6/1993,442.290009,443.380005,439.480011,441.160004,441.160004,293680000,,,0.997445104,1.970167953,0.970167953
4/7/1993,441.160004,442.730011,440.5,442.730011,442.730011,300000000,,,1.003558815,1.977179417,0.977179417
4/8/1993,442.709991,443.769989,440.019989,441.839996,441.839996,284370000,,,0.997989712,1.973204716,0.973204716
4/12/1993,441.839996,448.369995,441.839996,448.369995,448.369995,259690000,,,1.014779103,2.002366912,1.002366912
4/13/1993,448.410004,450.399994,447.660004,449.220001,449.220001,286690000,,,1.001895769,2.006162938,1.006162938
4/14/1993,449.220001,450,448.019989,448.660004,448.660004,257340000,,,0.998753401,2.003662058,1.003662058
4/15/1993,448.600006,449.109985,446.390015,448.399994,448.399994,259500000,,,0.999420474,2.002500884,1.002500884
4/16/1993,448.410004,449.390015,447.670013,448.940002,448.940002,305160000,,,1.0012043,2.004912496,1.004912496
4/19/1993,448.940002,449.140015,445.850006,447.459991,447.459991,244710000,,,0.996703321,1.998302943,0.998302943
4/20/1993,447.459991,447.459991,441.809998,445.100006,445.100006,317990000,,,0.994725819,1.987763532,0.987763532
4/21/1993,445.089996,445.769989,443.079987,443.630005,443.630005,287300000,,,0.996697369,1.981198682,0.981198682
4/22/1993,443.549988,445.730011,439.459991,439.459991,439.459991,310390000,,,0.990600244,1.962575897,0.962575897
4/23/1993,439.48999,439.48999,436.820007,437.029999,437.029999,259810000,,,0.994470505,1.951723843,0.951723843
4/26/1993,437.029999,438.350006,432.299988,433.540009,433.540009,283260000,,,0.992014301,1.936137964,0.936137964
4/27/1993,433.519989,438.019989,433.140015,438.01001,438.01001,284140000,,,1.010310469,1.956100455,0.956100455
4/28/1993,438.01001,438.799988,436.679993,438.019989,438.019989,267980000,,,1.000022783,1.95614502,0.95614502
4/29/1993,438.019989,438.959991,435.589996,438.890015,438.890015,249760000,,,1.00198627,1.960030452,0.960030452
4/30/1993,438.890015,442.290009,438.890015,440.190002,440.190002,247460000,,,1.002961988,1.965836039,0.965836039
5/3/1993,440.190002,442.589996,438.25,442.459991,442.459991,224970000,,,1.005156839,1.975973539,0.975973539
5/4/1993,442.579987,445.190002,442.450012,444.049988,444.049988,268310000,,,1.003593538,1.983074276,0.983074276
5/5/1993,443.980011,446.089996,443.76001,444.519989,444.519989,274240000,,,1.001058442,1.985173245,0.985173245
5/6/1993,444.600006,444.809998,442.899994,443.26001,443.26001,255460000,,,0.997165529,1.979546329,0.979546329
5/7/1993,443.279999,443.700012,441.690002,442.309998,442.309998,223570000,,,0.997856761,1.975303689,0.975303689
5/10/1993,442.339996,445.420013,442.049988,442.799988,442.799988,235580000,,,1.001107798,1.977491925,0.977491925
5/11/1993,442.799988,444.570007,441.519989,444.359985,444.359985,218480000,,,1.003523029,1.984458686,0.984458686
5/12/1993,444.320007,445.160004,442.869995,444.799988,444.799988,255680000,,,1.000990195,1.986423687,0.986423687
5/13/1993,444.75,444.75,439.230011,439.230011,439.230011,293920000,,,0.987477569,1.961548834,0.961548834
5/14/1993,439.220001,439.820007,438.100006,439.559998,439.559998,252910000,,,1.000751285,1.963022517,0.963022517
5/17/1993,439.559998,440.380005,437.829987,440.369995,440.369995,227580000,,,1.001842745,1.966639867,0.966639867
5/18/1993,440.390015,441.26001,437.950012,440.320007,440.320007,264300000,,,0.999886486,1.966416626,0.966416626
5/19/1993,440.320007,447.859985,436.859985,447.570007,447.570007,342420000,,,1.016465298,1.998794261,0.998794261
5/20/1993,447.570007,450.589996,447.359985,450.589996,450.589996,289160000,,,1.006747523,2.012281172,1.012281172
5/21/1993,450.589996,450.589996,444.890015,445.839996,445.839996,279120000,,,0.989458266,1.991068239,0.991068239
5/24/1993,445.839996,448.440002,445.26001,448,448,197990000,,,1.004844796,2.000714559,1.000714559
5/25/1993,448,449.040009,447.700012,448.850006,448.850006,222090000,,,1.001897335,2.004510584,1.004510584
5/26/1993,448.850006,453.51001,448.820007,453.440002,453.440002,274230000,,,1.010226124,2.025008959,1.025008959
5/27/1993,453.440002,454.549988,451.140015,452.410004,452.410004,300810000,,,0.99772848,2.020409111,1.020409111
5/28/1993,452.410004,452.410004,447.670013,450.190002,450.190002,207820000,,,0.995092942,2.010494846,1.010494846
6/1/1993,450.230011,455.630005,450.230011,453.829987,453.829987,229690000,,,1.008085442,2.026750585,1.026750585
6/2/1993,453.829987,454.529999,452.679993,453.850006,453.850006,295560000,,,1.000044111,2.026839988,1.026839988
6/3/1993,453.839996,453.850006,451.119995,452.48999,452.48999,285570000,,,0.99700338,2.020766319,1.020766319
6/4/1993,452.429993,452.429993,448.920013,450.059998,450.059998,226440000,,,0.994629733,2.009914264,1.009914264
6/7/1993,450.070007,450.75,447.320007,447.690002,447.690002,236920000,,,0.994734044,1.999330145,0.999330145
6/8/1993,447.649994,447.649994,444.309998,444.709991,444.709991,240640000,,,0.993343584,1.986021771,0.986021771
6/9/1993,444.709991,447.390015,444.660004,445.779999,445.779999,249030000,,,1.00240608,1.990800299,0.990800299
6/10/1993,445.779999,446.220001,444.089996,445.380005,445.380005,232600000,,,0.99910271,1.989013974,0.989013974
6/11/1993,445.380005,448.190002,445.380005,447.26001,447.26001,256750000,,,1.004221126,1.997409852,0.997409852
6/14/1993,447.26001,448.640015,447.230011,447.709991,447.709991,210440000,,,1.001006084,1.999419413,0.999419413
6/15/1993,447.730011,448.279999,446.179993,446.269989,446.269989,234110000,,,0.996783628,1.992988536,0.992988536
6/16/1993,446.269989,447.429993,443.609985,447.429993,447.429993,267500000,,,1.002599332,1.998168976,0.998168976
6/17/1993,447.429993,448.980011,446.910004,448.540009,448.540009,239810000,,,1.002480871,2.003126175,1.003126175
6/18/1993,448.540009,448.589996,443.679993,443.679993,443.679993,300500000,,,0.98916481,1.981421923,0.981421923
6/21/1993,443.679993,446.220001,443.679993,446.220001,446.220001,223650000,,,1.005724865,1.992765296,0.992765296
6/22/1993,446.25,446.290009,444.940002,445.929993,445.929993,259530000,,,0.999350078,1.991470154,0.991470154
6/23/1993,445.959991,445.959991,443.190002,443.190002,443.190002,278260000,,,0.993855558,1.979233681,0.979233681
6/24/1993,443.040009,447.209991,442.5,446.619995,446.619995,267450000,,,1.007739328,1.994551621,0.994551621
6/25/1993,446.619995,448.640015,446.619995,447.600006,447.600006,210430000,,,1.002194284,1.998928233,0.998928233
6/28/1993,447.600006,451.899994,447.600006,451.850006,451.850006,242090000,,,1.009495085,2.017908226,1.017908226
6/29/1993,451.890015,451.899994,449.670013,450.690002,450.690002,276310000,,,0.997432768,2.012727787,1.012727787
6/30/1993,450.690002,451.470001,450.149994,450.529999,450.529999,281120000,,,0.999644982,2.012013233,1.012013233
7/1/1993,450.540009,451.149994,448.709991,449.019989,449.019989,292040000,,,0.99664837,2.005269708,1.005269708
7/2/1993,449.019989,449.019989,445.200012,445.839996,445.839996,220750000,,,0.992917926,1.991068239,0.991068239
7/6/1993,445.859985,446.869995,441.420013,441.429993,441.429993,234810000,,,0.990108552,1.971373691,0.971373691
7/7/1993,441.399994,443.630005,441.399994,442.829987,442.829987,253170000,,,1.003171497,1.977625897,0.977625897
7/8/1993,442.839996,448.640015,442.839996,448.640015,448.640015,282910000,,,1.013120223,2.003572789,1.003572789
7/9/1993,448.640015,448.940002,446.73999,448.109985,448.109985,235210000,,,0.998818585,2.001205739,1.001205739
7/12/1993,448.130005,449.109985,447.709991,448.980011,448.980011,202310000,,,1.001941546,2.005091171,1.005091171
7/13/1993,449,450.700012,448.070007,448.089996,448.089996,236720000,,,0.998017696,2.00111647,1.00111647
7/14/1993,448.079987,451.119995,448.079987,450.079987,450.079987,297430000,,,1.004441052,2.010003533,1.010003533
7/15/1993,450.089996,450.119995,447.26001,449.220001,449.220001,277810000,,,0.99808926,2.006162938,1.006162938
7/16/1993,449.070007,449.079987,445.660004,445.75,445.75,263100000,,,0.992275498,1.990666327,0.990666327
7/19/1993,445.75,446.779999,444.829987,446.029999,446.029999,216370000,,,1.000628153,1.991916769,0.991916769
7/20/1993,446.029999,447.630005,443.709991,447.309998,447.309998,277420000,,,1.00286976,1.997633092,0.997633092
7/21/1993,447.279999,447.5,445.839996,447.179993,447.179993,278590000,,,0.999709363,1.997052505,0.997052505
7/22/1993,447.179993,447.230011,443.720001,444.51001,444.51001,249630000,,,0.994029288,1.98512868,0.98512868
7/23/1993,444.540009,447.100006,444.540009,447.100006,447.100006,222170000,,,1.005826631,1.996695293,0.996695293
7/26/1993,447.059998,449.5,447.040009,449.089996,449.089996,222580000,,,1.004450883,2.005582351,1.005582351
7/27/1993,449,449.440002,446.76001,448.23999,448.23999,256750000,,,0.99810727,2.001786325,1.001786325
7/28/1993,448.25,448.609985,446.589996,447.190002,447.190002,273100000,,,0.997657532,1.997097204,0.997097204
